============================ TCP01 FMEA Reports ======================================================
Time		Layer#	pID	pMean	pDev	UCL	LCL	RingID	Head1	Head2	Head3	Head4	EstPos
------------------------------------------------------------------------------------------------------
09:56.38	51	RP	0.0	0.68	0.92	-0.92	Ring#1	17279.0	17309.0	17271.0	17304.0	4.808887481689453
09:56.38	51	RP	0.0	0.68	0.92	-0.92	Ring#2	17223.0	17264.0	17294.0	17215.0	4.811299800872803
09:56.38	51	RP	0.0	0.68	0.92	-0.92	Ring#3	17297.0	17258.0	17270.0	17276.0	4.813753128051758
09:56.38	51	RP	0.0	0.68	0.92	-0.92	Ring#4	17289.0	17265.0	17277.0	17281.0	4.814553737640381
09:56.38	51	TT	0.0	0.68	0.92	-0.92	Ring#1	492.0	448.0	439.0	27.0	4.81693172454834
09:56.38	51	TT	0.0	0.68	0.92	-0.92	Ring#2	29.0	35.0	443.0	444.0	4.819368362426758
09:56.38	51	TT	0.0	0.68	0.92	-0.92	Ring#3	29.0	35.0	27.0	37.0	4.820392608642578
09:56.38	51	TT	0.0	0.68	0.92	-0.92	Ring#4	29.0	37.0	36.0	27.0	4.8233723640441895
09:56.38	51	DT	0.0	0.68	0.92	-0.92	Ring#1	27.0	30.0	30.0	-51.0	4.8266119956970215
09:56.38	51	DT	0.0	0.68	0.92	-0.92	Ring#2	3.0	5.0	5.0	-1.0	4.829848289489746
09:56.38	51	DT	0.0	0.68	0.92	-0.92	Ring#3	-2.0	-2.0	-2.0	-3.0	4.831443786621094
09:56.39	51	DT	0.0	0.68	0.92	-0.92	Ring#3	-1.0	-2.0	-1.0	-2.0	4.834695339202881
09:59.06	51	RP	0.0	0	0.92	-0.92	Ring#1	17276.0	17291.0	17284.0	17293.0	6.069235324859619
09:59.06	51	RP	0.0	0	0.92	-0.92	Ring#2	17294.0	17287.0	17288.0	17277.0	6.069437503814697
09:59.06	51	RP	0.0	0	0.92	-0.92	Ring#3	17297.0	17293.0	17277.0	17272.0	6.0698323249816895
09:59.07	51	RP	0.0	0	0.92	-0.92	Ring#4	17287.0	17261.0	17287.0	17289.0	6.0698323249816895
10:07.11	51	TT	0.0	0	0.92	-0.92	Ring#1	139.0	44.0	49.0	436.0	7.023813247680664
10:07.11	51	TT	0.0	0	0.92	-0.92	Ring#2	461.0	457.0	49.0	50.0	7.023895263671875
10:07.11	51	TT	0.0	0	0.92	-0.92	Ring#3	461.0	457.0	453.0	456.0	7.023995399475098
10:07.11	51	TT	0.0	0	0.92	-0.92	Ring#4	463.0	444.0	434.0	453.0	7.0240654945373535
10:53.15	53	RP	0.0	0	0.92	-0.92	Ring#1	17279.0	17291.0	17282.0	17300.0	4.707343578338623
10:53.15	53	RP	0.0	0	0.92	-0.92	Ring#2	17293.0	17282.0	17010.0	17286.0	4.709750652313232
10:53.15	53	RP	0.0	0	0.92	-0.92	Ring#3	17294.0	17281.0	17288.0	17245.0	4.712161540985107
10:53.15	53	RP	0.0	0	0.92	-0.92	Ring#4	17242.0	17281.0	17269.0	17291.0	4.713740825653076
11:14.09	53	RP	0.0	0	0.92	-0.92	Ring#1	17281.0	17306.0	17284.0	17297.0	6.6123366355896
11:14.09	53	RP	0.0	0	0.92	-0.92	Ring#2	17288.0	17276.0	17281.0	17286.0	6.612436294555664
11:14.09	53	RP	0.0	0	0.92	-0.92	Ring#3	17285.0	17274.0	17292.0	17275.0	6.612537860870361
11:14.09	53	RP	0.0	0	0.92	-0.92	Ring#4	17284.0	17280.0	17287.0	17292.0	6.6126861572265625
13:25.43	55	RP	0.0	0.68	0.92	-0.92	Ring#1	17288.0	17289.0	17280.0	17294.0	6.146793365478516
13:25.43	55	RP	0.0	0.68	0.92	-0.92	Ring#2	17277.0	17263.0	17289.0	17292.0	6.147092342376709
13:25.43	55	RP	0.0	0.68	0.92	-0.92	Ring#3	17290.0	17290.0	17268.0	17246.0	6.147293567657471
13:25.43	55	RP	0.0	0.68	0.92	-0.92	Ring#4	17281.0	17276.0	17261.0	17303.0	6.147588729858398
13:25.43	55	TT	0.0	0.68	0.92	-0.92	Ring#1	422.0	451.0	465.0	448.0	6.147891044616699
13:25.43	55	TT	0.0	0.68	0.92	-0.92	Ring#2	466.0	444.0	465.0	447.0	6.147989273071289
13:25.43	55	TT	0.0	0.68	0.92	-0.92	Ring#3	466.0	444.0	439.0	461.0	6.148489475250244
13:25.43	55	TT	0.0	0.68	0.92	-0.92	Ring#4	445.0	444.0	456.0	441.0	6.148587226867676
13:25.44	55	DT	0.0	0.68	0.92	-0.92	Ring#1	435.0	461.0	447.0	38.0	6.149087429046631
13:25.44	55	DT	0.0	0.68	0.92	-0.92	Ring#2	-16.0	-45.0	-5.0	3.0	6.149385452270508
13:25.44	55	DT	0.0	0.68	0.92	-0.92	Ring#3	-19.0	13.0	13.0	-18.0	6.149483680725098
13:25.44	55	DT	0.0	0.68	0.92	-0.92	Ring#3	7.0	11.0	-12.0	19.0	6.1499834060668945
14:21.22	56	RP	0.0	0.68	0.92	-0.92	Ring#1	17282.0	17290.0	17296.0	17298.0	4.8136091232299805
14:21.22	56	RP	0.0	0.68	0.92	-0.92	Ring#2	17235.0	17270.0	17112.0	17240.0	4.815986156463623
14:21.22	56	RP	0.0	0.68	0.92	-0.92	Ring#3	17034.0	17293.0	17267.0	17212.0	4.816764831542969
14:21.22	56	RP	0.0	0.68	0.92	-0.92	Ring#4	17117.0	17262.0	17196.0	17252.0	4.819155216217041
14:21.22	56	TT	0.0	0.68	0.92	-0.92	Ring#1	448.0	446.0	447.0	32.0	4.821540355682373
14:21.22	56	TT	0.0	0.68	0.92	-0.92	Ring#2	29.0	33.0	447.0	458.0	4.82317590713501
14:21.22	56	TT	0.0	0.68	0.92	-0.92	Ring#3	29.0	33.0	31.0	37.0	4.826333522796631
14:21.23	56	TT	0.0	0.68	0.92	-0.92	Ring#4	33.0	37.0	36.0	34.0	4.8279194831848145
14:21.23	56	DT	0.0	0.68	0.92	-0.92	Ring#1	28.0	32.0	31.0	-6.0	4.8305344581604
14:21.23	56	DT	0.0	0.68	0.92	-0.92	Ring#2	10.0	7.0	-17.0	-1.0	4.8335041999816895
14:21.23	56	DT	0.0	0.68	0.92	-0.92	Ring#3	-2.0	-2.0	-3.0	-1.0	4.835108280181885
14:21.23	56	DT	0.0	0.68	0.92	-0.92	Ring#3	-4.0	-1.0	-1.0	-2.0	4.838301658630371
14:31.05	56	DT	0.0	0	0.92	-0.92	Ring#1	45.0	52.0	50.0	-25.0	6.556012153625488
14:31.05	56	DT	0.0	0	0.92	-0.92	Ring#2	-19.0	-16.0	-3.0	-3.0	6.556049823760986
14:31.05	56	DT	0.0	0	0.92	-0.92	Ring#3	-3.0	-3.0	-6.0	-3.0	6.556087493896484
14:31.05	56	DT	0.0	0	0.92	-0.92	Ring#3	-3.0	-3.0	-3.0	-3.0	6.556281566619873
