============================ TG FMEA Report - [SQL Query] - 20240507 ======================================
Time		Layer#	pID	pMean	pDev	UCL	LCL	RingID	Head1	Head2	Head3	Head4	ETGPos
--------------------------------------------------------------------------------------------------------------
15:16.28	1	TG	333.12	17.99	406.0	286.0	Ring#2	263.62	263.79	342.91	352.27	0
15:16.28	1	TG	64.04	1.85	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	0
15:16.28	1	TG	64.04	1.85	875.0	175.0	Ring#2	452.15	449.4	0.0	-2.0	0
15:16.28	1	TG	64.04	1.85	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	0
15:16.28	1	TG	64.04	1.85	875.0	175.0	Ring#4	28.65	32.05	30.9	30.45	0
15:16.28	1	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	0
15:16.28	1	TG	0	1.36	30.5	0.5	Ring#2	-3.45	-0.6	0.0	0.0	0
15:16.28	1	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	0
15:16.28	1	TG	0	1.36	30.5	0.5	Ring#3	-1.95	-2.4	-1.95	-2.2	0
15:16.30	1	TG	333.12	17.99	406.0	286.0	Ring#2	263.62	263.79	342.91	352.27	0
15:16.30	1	TG	64.04	1.85	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	0
15:16.30	1	TG	64.04	1.85	875.0	175.0	Ring#2	452.15	449.4	0.0	-2.0	0
15:16.30	1	TG	64.04	1.85	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	0
15:16.30	1	TG	64.04	1.85	875.0	175.0	Ring#4	28.65	32.05	30.9	30.45	0
15:16.30	1	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	0
15:16.30	1	TG	0	1.36	30.5	0.5	Ring#2	-3.45	-0.6	0.0	0.0	0
15:16.30	1	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	0
15:16.30	1	TG	0	1.36	30.5	0.5	Ring#3	-1.95	-2.4	-1.95	-2.2	0
15:16.32	1	TG	333.12	17.99	406.0	286.0	Ring#2	263.62	263.79	342.91	352.27	0
15:16.32	1	TG	64.04	1.85	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	0
15:16.32	1	TG	64.04	1.85	875.0	175.0	Ring#2	452.15	449.4	0.0	-2.0	0
15:16.32	1	TG	64.04	1.85	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	0
15:16.32	1	TG	64.04	1.85	875.0	175.0	Ring#4	28.65	32.05	30.9	30.45	0
15:16.32	1	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	0
15:16.32	1	TG	0	1.36	30.5	0.5	Ring#2	-3.45	-0.6	0.0	0.0	0
15:16.32	1	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	0
15:16.32	1	TG	0	1.36	30.5	0.5	Ring#3	-1.95	-2.4	-1.95	-2.2	0
15:16.33	1	TG	330.22	25.79	406.0	286.0	Ring#2	259.91	260.03	319.55	313.13	50901.11
15:16.33	1	TG	63.62	2.14	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	50901.11
15:16.33	1	TG	63.62	2.14	875.0	175.0	Ring#2	449.15	451.1	0.0	-2.0	50901.11
15:16.33	1	TG	63.62	2.14	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	50901.11
15:16.33	1	TG	63.62	2.14	875.0	175.0	Ring#4	28.2	27.75	31.0	29.8	50901.11
15:16.33	1	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	50901.11
15:16.33	1	TG	0	1.36	30.5	0.5	Ring#2	-2.1	-3.0	0.0	0.0	50901.11
15:16.33	1	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	50901.11
15:16.33	1	TG	0	1.36	30.5	0.5	Ring#3	-1.85	-2.55	-2.0	-2.3	50901.11
15:16.35	2	TG	327.53	27.76	406.0	286.0	Ring#2	262.05	257.37	295.52	298.69	-415.51
15:16.35	2	TG	63.64	2.14	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	-415.51
15:16.35	2	TG	63.64	2.14	875.0	175.0	Ring#2	450.1	449.5	0.0	-2.0	-415.51
15:16.35	2	TG	63.64	2.14	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	-415.51
15:16.35	2	TG	63.64	2.14	875.0	175.0	Ring#4	28.7	28.0	31.0	30.0	-415.51
15:16.35	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	-415.51
15:16.35	2	TG	346.0	1.36	23.0	8.0	Ring#2	1.75	2.25	0.0	0.0	-415.51
15:16.35	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	-415.51
15:16.35	2	TG	0	1.36	30.5	0.5	Ring#3	-2.0	-2.4	-1.7	-2.3	-415.51
15:16.37	2	TG	332.33	19.72	406.0	286.0	Ring#2	262.56	261.85	326.34	349.71	12.5
15:16.37	2	TG	63.76	2.44	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	12.5
15:16.37	2	TG	63.76	2.44	875.0	175.0	Ring#2	452.05	449.75	0.0	-2.0	12.5
15:16.37	2	TG	63.76	2.44	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	12.5
15:16.37	2	TG	63.76	2.44	875.0	175.0	Ring#4	27.9	28.5	31.0	29.9	12.5
15:16.37	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	12.5
15:16.37	2	TG	0	1.36	30.5	0.5	Ring#2	-2.55	-0.45	0.0	0.0	12.5
15:16.37	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	12.5
15:16.37	2	TG	0	1.36	30.5	0.5	Ring#3	-1.9	-2.9	-1.0	-2.4	12.5
15:16.39	2	TG	333.03	16.91	406.0	286.0	Ring#2	255.97	257.37	345.22	354.72	670.03
15:16.39	2	TG	63.52	2.06	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	670.03
15:16.39	2	TG	63.52	2.06	875.0	175.0	Ring#2	448.6	449.7	0.0	-2.0	670.03
15:16.39	2	TG	63.52	2.06	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	670.03
15:16.39	2	TG	63.52	2.06	875.0	175.0	Ring#4	28.55	28.3	30.2	30.0	670.03
15:16.39	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	670.03
15:16.39	2	TG	346.0	1.36	23.0	8.0	Ring#2	1.45	-0.5	0.0	0.0	670.03
15:16.39	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	670.03
15:16.39	2	TG	0	1.36	30.5	0.5	Ring#3	-1.9	-2.5	-1.65	-2.0	670.03
15:16.41	2	TG	332.85	16.95	406.0	286.0	Ring#2	259.52	255.44	344.4	347.68	1324.53
15:16.41	2	TG	63.7	2.33	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	1324.53
15:16.41	2	TG	63.7	2.33	875.0	175.0	Ring#2	450.25	450.5	0.0	-2.0	1324.53
15:16.41	2	TG	63.7	2.33	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	1324.53
15:16.41	2	TG	63.7	2.33	875.0	175.0	Ring#4	28.75	28.15	30.8	29.8	1324.53
15:16.41	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	1324.53
15:16.41	2	TG	0	1.36	30.5	0.5	Ring#2	0.2	-0.5	0.0	0.0	1324.53
15:16.41	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	1324.53
15:16.41	2	TG	0	1.36	30.5	0.5	Ring#3	-1.9	-2.55	-2.0	-2.25	1324.53
15:16.43	2	TG	331.05	20.72	406.0	286.0	Ring#2	261.9	261.22	340.85	345.79	1984.18
15:16.43	2	TG	95.39	53.26	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	1984.18
15:16.43	2	TG	95.39	53.26	875.0	175.0	Ring#2	451.1	449.95	0.0	-2.0	1984.18
15:16.43	2	TG	95.39	53.26	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	1984.18
15:16.44	2	TG	95.39	53.26	700.0	350.0	Ring#4	278.5	285.15	30.0	30.5	1984.18
15:16.44	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	1984.18
15:16.44	2	TG	346.0	1.36	23.0	8.0	Ring#2	0.05	1.5	0.0	0.0	1984.18
15:16.44	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	1984.18
15:16.44	2	TG	0	1.36	30.5	0.5	Ring#3	-48.05	-73.1	-1.75	-2.35	1984.18
15:16.47	2	TG	332.34	18.57	406.0	286.0	Ring#2	262.17	260.49	341.76	345.88	2633.58
15:16.47	2	TG	114.66	13.72	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	2633.58
15:16.47	2	TG	114.66	13.72	875.0	175.0	Ring#2	446.8	450.8	0.0	-2.0	2633.58
15:16.47	2	TG	114.66	13.72	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	2633.58
15:16.47	2	TG	114.66	13.72	875.0	175.0	Ring#4	448.5	426.55	30.9	30.0	2633.58
15:16.47	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	2633.58
15:16.47	2	TG	346.0	1.36	23.0	8.0	Ring#2	1.3	-0.95	0.0	0.0	2633.58
15:16.47	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	2633.58
15:16.47	2	TG	0	1.36	23.0	8.0	Ring#3	17.35	3.25	-1.9	-2.25	2633.58
15:16.51	2	TG	331.97	16.32	406.0	286.0	Ring#2	262.2	257.56	341.89	348.06	3288.07
15:16.51	2	TG	116.33	4.69	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	3288.07
15:16.51	2	TG	116.33	4.69	875.0	175.0	Ring#2	449.6	449.05	0.0	-2.0	3288.07
15:16.51	2	TG	116.33	4.69	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	3288.07
15:16.51	2	TG	116.33	4.69	875.0	175.0	Ring#4	449.1	451.8	31.0	29.75	3288.07
15:16.51	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	3288.07
15:16.51	2	TG	0	1.36	30.5	0.5	Ring#2	-1.1	-0.15	0.0	0.0	3288.07
15:16.51	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	3288.07
15:16.51	2	TG	0	1.36	23.0	8.0	Ring#3	4.0	2.15	-1.45	-2.15	3288.07
15:16.55	2	TG	333.06	16.58	406.0	286.0	Ring#2	263.08	262.51	344.63	349.32	3946.44
15:16.55	2	TG	116.45	4.07	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	3946.44
15:16.55	2	TG	116.45	4.07	875.0	175.0	Ring#2	451.3	449.75	0.0	-2.0	3946.44
15:16.55	2	TG	116.45	4.07	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	3946.44
15:16.55	2	TG	116.45	4.07	875.0	175.0	Ring#4	450.55	450.1	31.0	29.55	3946.44
15:16.55	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	3946.44
15:16.55	2	TG	346.0	1.36	23.0	8.0	Ring#2	-0.3	0.9	0.0	0.0	3946.44
15:16.55	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	3946.44
15:16.55	2	TG	0	1.36	30.5	0.5	Ring#3	-5.7	-8.75	-1.0	-2.4	3946.44
15:16.59	2	TG	332.74	16.11	406.0	286.0	Ring#2	262.29	259.93	343.62	350.34	4600.55
15:16.59	2	TG	116.18	4.59	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	4600.55
15:16.59	2	TG	116.18	4.59	875.0	175.0	Ring#2	448.2	450.65	0.0	-2.0	4600.55
15:16.59	2	TG	116.18	4.59	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	4600.55
15:16.59	2	TG	116.18	4.59	875.0	175.0	Ring#4	449.5	447.45	31.8	30.3	4600.55
15:16.59	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	4600.55
15:16.59	2	TG	346.0	1.36	23.0	8.0	Ring#2	1.5	-1.95	0.0	0.0	4600.55
15:16.59	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	4600.55
15:16.59	2	TG	0	1.36	23.0	8.0	Ring#3	2.85	1.7	-0.9	-2.0	4600.55
15:17.08	2	TG	334.34	15.66	406.0	286.0	Ring#2	263.63	258.98	344.85	351.42	5255.08
15:17.08	2	TG	116.65	5.81	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	5255.08
15:17.08	2	TG	116.65	5.81	875.0	175.0	Ring#2	451.0	449.05	0.0	-2.0	5255.08
15:17.08	2	TG	116.65	5.81	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	5255.08
15:17.08	2	TG	116.65	5.81	875.0	175.0	Ring#4	451.25	452.35	32.3	29.45	5255.08
15:17.08	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	5255.08
15:17.08	2	TG	346.0	1.36	23.0	8.0	Ring#2	1.25	2.8	0.0	0.0	5255.08
15:17.08	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	5255.08
15:17.08	2	TG	0	1.36	30.5	0.5	Ring#3	-0.35	-1.4	-1.3	-2.2	5255.08
15:17.11	2	TG	331.53	17.41	406.0	286.0	Ring#2	258.86	259.97	344.72	349.83	5907.88
15:17.11	2	TG	126.18	37.36	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	5907.88
15:17.11	2	TG	126.18	37.36	875.0	175.0	Ring#2	451.3	450.1	0.0	-2.0	5907.88
15:17.12	2	TG	126.18	37.36	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	5907.88
15:17.12	2	TG	126.18	37.36	875.0	175.0	Ring#4	448.75	448.3	121.6	97.75	5907.88
15:17.12	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	5907.88
15:17.12	2	TG	0	1.36	30.5	0.5	Ring#2	-3.55	-2.2	0.0	0.0	5907.88
15:17.12	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	5907.88
15:17.12	2	TG	0	1.36	23.0	8.0	Ring#3	-0.75	1.8	-12.5	5.1	5907.88
15:17.17	2	TG	331.01	18.52	406.0	286.0	Ring#2	258.94	259.62	342.59	349.51	6560.72
15:17.17	2	TG	331.01	18.52	406.0	286.0	Ring#3	365.51	333.7	323.15	282.61	6560.72
15:17.17	2	TG	167.68	12.63	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	6560.72
15:17.17	2	TG	167.68	12.63	875.0	175.0	Ring#2	449.35	450.7	0.0	-2.0	6560.72
15:17.17	2	TG	167.68	12.63	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	6560.72
15:17.17	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	6560.72
15:17.17	2	TG	0	1.36	30.5	0.5	Ring#2	-2.5	-3.3	0.0	0.0	6560.72
15:17.17	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	6560.72
15:17.17	2	TG	0	1.36	30.5	0.5	Ring#3	-2.0	-1.85	-144.0	-0.85	6560.72
15:17.21	2	TG	332.03	18.64	406.0	286.0	Ring#2	261.73	262.36	345.19	351.44	7215.24
15:17.21	2	TG	164.99	9.49	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	7215.24
15:17.21	2	TG	164.99	9.49	875.0	175.0	Ring#2	450.4	450.0	0.0	-2.0	7215.24
15:17.21	2	TG	164.99	9.49	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	7215.24
15:17.21	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	7215.24
15:17.21	2	TG	346.0	1.36	23.0	8.0	Ring#2	-0.35	4.1	0.0	0.0	7215.24
15:17.21	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	7215.24
15:17.21	2	TG	0	1.36	23.0	8.0	Ring#3	4.75	8.3	12.05	4.45	7215.24
15:17.29	2	TG	333.25	16.15	406.0	286.0	Ring#2	262.04	261.55	344.78	351.03	7869.76
15:17.29	2	TG	170.16	8.33	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	7869.76
15:17.29	2	TG	170.16	8.33	875.0	175.0	Ring#2	451.85	451.5	0.0	-2.0	7869.76
15:17.29	2	TG	170.16	8.33	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	7869.76
15:17.29	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	7869.76
15:17.29	2	TG	0	1.36	30.5	0.5	Ring#2	-0.05	-1.1	0.0	0.0	7869.76
15:17.29	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	7869.76
15:17.29	2	TG	0	1.36	23.0	8.0	Ring#3	0.75	-2.1	51.95	4.25	7869.76
15:17.32	2	TG	332.47	15.97	406.0	286.0	Ring#2	260.6	257.88	344.72	352.1	8524.26
15:17.32	2	TG	168.75	5.82	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	8524.26
15:17.32	2	TG	168.75	5.82	875.0	175.0	Ring#2	449.1	448.75	0.0	-2.0	8524.26
15:17.32	2	TG	168.75	5.82	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	8524.26
15:17.32	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	8524.26
15:17.32	2	TG	346.0	1.36	23.0	8.0	Ring#2	2.7	-0.45	0.0	0.0	8524.26
15:17.32	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	8524.26
15:17.32	2	TG	0	1.36	23.0	8.0	Ring#3	-3.25	-1.8	4.9	5.0	8524.26
15:17.35	2	TG	332.8	15.72	406.0	286.0	Ring#2	258.99	259.1	345.81	349.64	9180.48
15:17.35	2	TG	168.84	5.54	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	9180.48
15:17.35	2	TG	168.84	5.54	875.0	175.0	Ring#2	450.45	449.05	0.0	-2.0	9180.48
15:17.35	2	TG	168.84	5.54	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	9180.48
15:17.35	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	9180.48
15:17.36	2	TG	346.0	1.36	23.0	8.0	Ring#2	-0.75	1.5	0.0	0.0	9180.48
15:17.36	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	9180.48
15:17.36	2	TG	0	1.36	30.5	0.5	Ring#3	-5.05	-6.35	-6.0	-10.0	9180.48
15:17.44	2	TG	331.64	14.46	406.0	286.0	Ring#2	259.86	263.41	343.49	345.63	9843.53
15:17.44	2	TG	168.78	5.27	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	9843.53
15:17.44	2	TG	168.78	5.27	875.0	175.0	Ring#2	451.45	451.3	0.0	-2.0	9843.53
15:17.44	2	TG	168.78	5.27	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	9843.53
15:17.44	2	TG	0	1.36	30.5	0.5	Ring#1	0.0	0.0	0.0	0.0	9843.53
15:17.44	2	TG	0	1.36	30.5	0.5	Ring#2	-0.9	-0.35	0.0	0.0	9843.53
15:17.44	2	TG	0	1.36	30.5	0.5	Ring#3	0.0	0.0	0.0	0.0	9843.53
15:17.44	2	TG	0	1.36	23.0	8.0	Ring#3	2.5	6.55	-6.2	-7.3	9843.53
15:17.47	2	TG	333.9	13.87	406.0	286.0	Ring#2	264.22	260.75	344.93	354.45	10499.75
15:17.47	2	TG	168.66	5.64	875.0	175.0	Ring#1	-1.0	-2.0	-2.0	-2.0	10499.75
15:17.47	2	TG	168.66	5.64	875.0	175.0	Ring#2	448.05	449.25	0.0	-2.0	10499.75
15:17.47	2	TG	168.66	5.64	875.0	175.0	Ring#3	4.0	2.0	2.0	2.0	10499.75
