============================ TCP01 FMEA Reports ======================================================
Time		Layer#	pID	pMean	pDev	UCL	LCL	RingID	Head1	Head2	Head3	Head4	EstPos
------------------------------------------------------------------------------------------------------
19:37.53	0.0	RP	345.94	17.99	405.7	286.18	Ring#2	263.62	263.79	342.91	352.27	0.0
19:37.53	0.0	TT	449.75	1.85	504.08	395.42	Ring#1	-1.0	-2.0	-2.0	-2.0	0.0
19:37.53	0.0	TT	449.75	1.85	504.08	395.42	Ring#2	452.15	449.4	0.0	-2.0	0.0
19:37.54	0.0	TT	449.75	1.85	504.08	395.42	Ring#3	4.0	2.0	2.0	2.0	0.0
19:37.54	0.0	TT	449.75	1.85	504.08	395.42	Ring#4	28.65	32.05	30.9	30.45	0.0
19:38.02	0.0	RP	345.94	17.99	405.7	286.18	Ring#2	263.62	263.79	342.91	352.27	0.0
19:38.02	0.0	TT	449.75	1.85	504.08	395.42	Ring#1	-1.0	-2.0	-2.0	-2.0	0.0
19:38.02	0.0	TT	449.75	1.85	504.08	395.42	Ring#2	452.15	449.4	0.0	-2.0	0.0
19:38.02	0.0	TT	449.75	1.85	504.08	395.42	Ring#3	4.0	2.0	2.0	2.0	0.0
19:38.02	0.0	TT	449.75	1.85	504.08	395.42	Ring#4	28.65	32.05	30.9	30.45	0.0
19:38.09	1.0	RP	345.94	18.24	405.7	286.18	Ring#2	262.81	263.32	341.06	352.03	50581.53
19:38.09	1.0	TT	449.75	1.83	504.08	395.42	Ring#1	-1.0	-2.0	-2.0	-2.0	50581.53
19:38.09	1.0	TT	449.75	1.83	504.08	395.42	Ring#2	452.0	449.7	0.0	-2.0	50581.53
19:38.09	1.0	TT	449.75	1.83	504.08	395.42	Ring#3	4.0	2.0	2.0	2.0	50581.53
19:38.09	1.0	TT	449.75	1.83	504.08	395.42	Ring#4	28.65	32.05	30.95	30.35	50581.53
19:38.16	1.0	RP	345.94	18.26	405.7	286.18	Ring#2	263.23	263.58	341.28	351.91	50581.53
19:38.17	1.0	TT	449.75	1.8	504.08	395.42	Ring#1	-1.0	-2.0	-2.0	-2.0	50581.53
19:38.17	1.0	TT	449.75	1.8	504.08	395.42	Ring#2	451.05	450.2	0.0	-2.0	50581.53
19:38.17	1.0	TT	449.75	1.8	504.08	395.42	Ring#3	4.0	2.0	2.0	2.0	50581.53
19:38.17	1.0	TT	449.75	1.8	504.08	395.42	Ring#4	28.6	32.05	31.0	30.25	50581.53
19:38.27	1.0	RP	345.94	18.33	405.7	286.18	Ring#2	262.39	262.35	341.29	349.91	50581.53
19:38.27	1.0	TT	449.75	1.98	504.08	395.42	Ring#1	-1.0	-2.0	-2.0	-2.0	50581.53
19:38.27	1.0	TT	449.75	1.98	504.08	395.42	Ring#2	449.75	450.5	0.0	-2.0	50581.53
19:38.28	1.0	TT	449.75	1.98	504.08	395.42	Ring#3	4.0	2.0	2.0	2.0	50581.53
19:38.28	1.0	TT	449.75	1.98	504.08	395.42	Ring#4	28.55	31.85	31.0	30.15	50581.53
